Student_ID,High_School,High_School_Grad_Year,Graduated,Final_Grad_Date,Total_Enrollments,First_Enrollment,Last_Enrollment,College_Code_1,College_Code_2,College_Code_3,College_Code_4,College_Code_5,College_Code_6,College_Code_7,College_Code_8,College_Code_9,College_Code_10,College_Name_1,College_Name_2,College_Name_3,College_Name_4,College_Name_5,College_Name_6,College_Name_7,College_Name_8,College_Name_9,College_Name_10,Major_1,Major_2,Major_3,Major_4,Major_5,Major_6,Degree_Title_1,Degree_Title_2,Degree_Title_3,Degree_Title_4,Degree_Title_5,Degree_Title_6,College_State_1,College_State_2,College_State_3,College_State_4,College_State_5,College_State_6,College_State_7,College_State_8,College_State_9,College_State_10,2-Year/4-Year_1,2-Year/4-Year_2,2-Year/4-Year_3,2-Year/4-Year_4,2-Year/4-Year_5,2-Year/4-Year_6,2-Year/4-Year_7,2-Year/4-Year_8,2-Year/4-Year_9,2-Year/4-Year_10,Public/Private_1,Public/Private_2,Public/Private_3,Public/Private_4,Public/Private_5,Public/Private_6,Public/Private_7,Public/Private_8,Public/Private_9,Public/Private_10
382733163,Ridgeline,2019,Y,2020-01-16,3,2019-07-01,2020-06-30,021154-00,021154-00,021154-00,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,COSMETOLOGY/BARBERING,,,,,,CERTIFICATE,,,,,,UT,UT,UT,,,,,,,,2-year,2-year,2-year,,,,,,,,Public,Public,Public,,,,,,,
382733166,Ridgeline,2019,Y,2024-05-02,7,2022-01-10,2024-05-01,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,GENERAL EDUCATION,,,,,,CERTIFICATE OF COMPLETION,,,,,,UT,UT,UT,UT,UT,UT,UT,,,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,,,Public,Public,Public,Public,Public,Public,Public,,,
382733175,Ridgeline,2019,Y,2024-05-02,8,2019-08-26,2024-08-09,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,GENERAL EDUCATION,,,,,,CERTIFICATE OF COMPLETION,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,,Public,Public,Public,Public,Public,Public,Public,Public,,
382733178,Ridgeline,2019,Y,2024-05-02,13,2020-01-06,2024-05-01,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,MUSEUM STUDIES,ANTHROPOLOGY,,,,,INSTITUTIONAL CERT PROFICIENCY,BACHELOR OF SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382733181,Ridgeline,2019,Y,2022-08-21,8,2019-08-19,2022-08-21,003679-00,003679-00,003679-00,022708-00,022708-00,022708-00,022708-00,022708-00,,,SNOW COLLEGE,SNOW COLLEGE,SNOW COLLEGE,AMERITECH COLLEGE,AMERITECH COLLEGE,JOYCE UNIVERSITY OF NURSING AND HEALTH S,JOYCE UNIVERSITY OF NURSING AND HEALTH S,JOYCE UNIVERSITY OF NURSING AND HEALTH S,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,,,4-year,4-year,4-year,Less Than 2 Years,Less Than 2 Years,Less Than 2 Years,Less Than 2 Years,Less Than 2 Years,,,Public,Public,Public,Private,Private,Private,Private,Private,,
382733184,Ridgeline,2019,Y,2023-12-15,10,2019-08-26,2023-12-15,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,HEALTH EDUCATION AND PROMOTION,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382733199,Ridgeline,2019,N,,3,2020-08-31,2023-12-15,003677-00,003677-00,003677-00,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,UT,UT,UT,,,,,,,,4-year,4-year,4-year,,,,,,,,Public,Public,Public,,,,,,,
382733214,Green Canyon,2021,N,,1,2024-01-08,2024-05-01,003677-00,,,,,,,,,,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,,4-year,,,,,,,,,,Public,,,,,,,,,
382733238,Ridgeline,2019,N,,4,2019-07-01,2023-08-09,021154-00,003677-00,021154-00,021154-00,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,,,,,,,,,,UT,UT,UT,UT,,,,,,,2-year,4-year,2-year,2-year,,,,,,,Public,Public,Public,Public,,,,,,
382733241,Mountain Crest,2016,N,,4,2016-09-14,2018-04-12,003672-00,003672-00,003672-00,003672-00,,,,,,,LATTER-DAY SAINTS BUSINESS COLLEGE,LATTER-DAY SAINTS BUSINESS COLLEGE,LATTER-DAY SAINTS BUSINESS COLLEGE,LATTER-DAY SAINTS BUSINESS COLLEGE,,,,,,,,,,,,,,,,,,,UT,UT,UT,UT,,,,,,,2-year,2-year,2-year,2-year,,,,,,,Private,Private,Private,Private,,,,,,
382733256,Mountain Crest,2019,Y,2023-05-05,13,2019-08-26,2023-05-05,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,001989-00,001989-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UNIVERSITY OF KENTUCKY,UNIVERSITY OF KENTUCKY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,SOCIAL WORK,CLINICAL SOCIAL WORK,SOCIAL WORK,,,,BACHELOR OF SCIENCE,GRADUATE CERTIFICATE,MASTER OF SOCIAL WORK,,,,UT,UT,UT,UT,UT,UT,KY,KY,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382733259,Sky View,2016,N,,2,2016-08-29,2017-04-28,003680-00,003680-00,,,,,,,,,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
382733271,Mountain Crest,2018,N,,6,2022-01-10,2024-04-25,003678-00,003678-00,003678-00,003678-00,003678-00,003678-00,,,,,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,,,,,4-year,4-year,4-year,4-year,4-year,4-year,,,,,Public,Public,Public,Public,Public,Public,,,,
382733283,Mountain Crest,2019,Y,2023-12-15,8,2019-08-26,2023-12-15,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,COMMUNICATION STUDIES,,,,,,BACHELOR OF ARTS,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,,Public,Public,Public,Public,Public,Public,Public,Public,,
382733289,Mountain Crest,2019,Y,2024-05-02,9,2019-08-26,2024-05-01,003677-00,003677-00,003677-00,021154-00,021154-00,003677-00,003677-00,021154-00,021154-00,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,GENERAL STUDIES,EMERGENCY MEDICAL TECHNICIAN,,,,,ASSOCIATE OF ARTS,CERTIFICATE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,2-year,2-year,4-year,4-year,2-year,2-year,,Public,Public,Public,Public,Public,Public,Public,Public,Public,
382733295,Mountain Crest,2019,Y,2024-05-02,11,2020-01-06,2024-08-23,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,001371-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UNIVERSITY OF DENVER - COLORADO,SOCIAL WORK,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,CO,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Private
382733304,Mountain Crest,2019,N,,6,2021-08-30,2024-05-01,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,,,,,4-year,4-year,4-year,4-year,4-year,4-year,,,,,Public,Public,Public,Public,Public,Public,,,,
382733313,Green Canyon,2020,Y,2024-04-24,11,2020-08-31,2024-08-16,003677-00,003677-00,003677-00,003677-00,003677-00,003680-00,021154-00,003680-00,003680-00,021154-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,WEBER STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,PRACTICAL NURSING,,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,2-year,4-year,4-year,2-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382733325,Mountain Crest,2020,N,,3,2022-08-29,2023-12-15,003677-00,003677-00,003677-00,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,UT,UT,UT,,,,,,,,4-year,4-year,4-year,,,,,,,,Public,Public,Public,,,,,,,
382733343,Green Canyon,2019,Y,2023-05-04,15,2019-08-10,2024-08-09,003671-00,003671-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,GENERAL STUDIES,DIETETICS,,,,,ASSOCIATE OF SCIENCE,BACHELOR OF SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382733349,Sky View,2018,Y,2022-06-28,9,2018-08-20,2022-06-30,004027-00,004027-00,033394-00,033394-00,033394-00,033394-00,033394-00,033394-00,033394-00,,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,,COMPUTER SCIENCE,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Public,Public,Private,Private,Private,Private,Private,Private,Private,
382733355,Sky View,2019,Y,2019-09-06,1,,,021154-00,,,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,ANIMAL SCIENCES,,,,,,CERTIFICATE,,,,,,UT,,,,,,,,,,2-year,,,,,,,,,,Public,,,,,,,,,
382733361,Green Canyon,2019,Y,2023-12-15,12,2019-08-26,2023-12-15,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,LAW & SOCIETY AREA STUDIES,HUMAN DEVT. AND FAMILY STUDIES,,,,,INSTITUTIONAL CERT PROFICIENCY,BACHELOR OF SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382733367,Ridgeline,2019,N,,1,2019-07-01,2020-06-30,021154-00,,,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,,2-year,,,,,,,,,,Public,,,,,,,,,
382733373,Sky View,2017,Y,2018-08-04,1,,,021154-00,,,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,HEALTH SCIENCES-PHARMACY TECHNICIAN,,,,,,CERTIFICATE,,,,,,UT,,,,,,,,,,2-year,,,,,,,,,,Public,,,,,,,,,
382733379,Sky View,2018,N,,3,2020-07-01,2022-05-05,021154-00,005220-00,005220-00,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,,,,,,,,,,,,,,,,,,,,UT,UT,UT,,,,,,,,2-year,2-year,2-year,,,,,,,,Public,Public,Public,,,,,,,
382733385,Sky View,2019,Y,2024-04-25,16,2019-08-21,2024-04-24,005220-00,003670-00,003670-00,003670-00,003670-00,003670-00,003670-00,003670-00,003670-00,003670-00,SALT LAKE COMMUNITY COLLEGE,BRIGHAM YOUNG UNIVERSITY,BRIGHAM YOUNG UNIVERSITY,BRIGHAM YOUNG UNIVERSITY,BRIGHAM YOUNG UNIVERSITY,BRIGHAM YOUNG UNIVERSITY,BRIGHAM YOUNG UNIVERSITY,BRIGHAM YOUNG UNIVERSITY,BRIGHAM YOUNG UNIVERSITY,BRIGHAM YOUNG UNIVERSITY,COMMUNICATIONS,,,,,,BA,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,2-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private
382733397,Mountain Crest,2019,N,,1,2020-08-24,2020-10-12,003671-00,,,,,,,,,,DIXIE STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,,4-year,,,,,,,,,,Public,,,,,,,,,
382733442,Sky View,2019,N,,3,2022-01-10,2023-05-03,003677-00,003677-00,003677-00,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,UT,UT,UT,,,,,,,,4-year,4-year,4-year,,,,,,,,Public,Public,Public,,,,,,,
382733445,Sky View,2019,N,,3,2019-08-26,2024-05-01,003677-00,003677-00,003677-00,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,UT,UT,UT,,,,,,,,4-year,4-year,4-year,,,,,,,,Public,Public,Public,,,,,,,
382733472,Mountain Crest,2021,N,,6,2022-09-12,2024-07-24,001625-82,001625-82,001625-82,001625-82,001625-82,001625-82,,,,,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,,,,,,,,,,,,,,,,,ID,ID,ID,ID,ID,ID,,,,,4-year,4-year,4-year,4-year,4-year,4-year,,,,,Private,Private,Private,Private,Private,Private,,,,
382733481,Ridgeline,2019,Y,2024-05-02,13,2019-08-26,2024-05-01,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,ACCOUNTING,ACCOUNTING,,,,,BACHELOR OF SCIENCE,MASTER OF ACCOUNTING,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382733487,Ridgeline,2019,N,,1,2019-07-01,2019-11-20,021154-00,,,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,,2-year,,,,,,,,,,Public,,,,,,,,,
382733490,Green Canyon,2018,Y,2024-04-15,7,2019-01-07,2024-06-30,003671-00,021154-00,021154-00,021154-00,021154-00,021154-00,021154-00,,,,DIXIE STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,ELECTRICAL APPRENTICESHIP,,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,UT,UT,UT,,,,4-year,2-year,2-year,2-year,2-year,2-year,2-year,,,,Public,Public,Public,Public,Public,Public,Public,,,
382733493,Green Canyon,2018,Y,2024-04-26,11,2020-08-31,2024-04-26,003677-00,003677-00,003677-00,003677-00,003680-00,003680-00,003680-00,003680-00,003680-00,003680-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,RADIOGRAPHY,,,,,,ASSOCIATE OF APPLIED SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382733499,Green Canyon,2018,Y,2022-12-16,9,2020-08-31,2022-12-16,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,PSYCHOLOGY,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Public,Public,Public,Public,Public,Public,Public,Public,Public,
382733502,Sky View,2017,Y,2022-12-16,12,2020-01-06,2024-12-13,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,009768-82,009768-82,009768-82,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UNIVERSITY OF NORTH TEXAS-HEALTH SCIENCE,UNIVERSITY OF NORTH TEXAS-HEALTH SCIENCE,UNIVERSITY OF NORTH TEXAS-HEALTH SCIENCE,NUTRITION SCIENCE,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,TX,TX,TX,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382733535,Sky View,2017,Y,2020-04-30,9,2017-08-28,2020-10-19,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,ANTHROPOLOGY,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Public,Public,Public,Public,Public,Public,Public,Public,Public,
382733544,Sky View,2017,Y,2024-05-02,17,2018-01-08,2024-05-01,001625-81,003677-00,001625-00,001625-00,001625-00,001625-00,001625-00,001625-00,001625-00,001625-00,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,UTAH STATE UNIVERSITY,BRIGHAM YOUNG UNIVERSITY - IDAHO FALL/WI,BRIGHAM YOUNG UNIVERSITY - IDAHO FALL/WI,BRIGHAM YOUNG UNIVERSITY - IDAHO,BRIGHAM YOUNG UNIVERSITY - IDAHO,BRIGHAM YOUNG UNIVERSITY - IDAHO,BRIGHAM YOUNG UNIVERSITY - IDAHO,BRIGHAM YOUNG UNIVERSITY - IDAHO,BRIGHAM YOUNG UNIVERSITY - IDAHO,PUBLIC HEALTH,GENERAL STUDIES,,,,,BACHELOR OF SCIENCE,ASSOCIATE OF SCIENCE,,,,,ID,UT,ID,ID,ID,ID,ID,ID,ID,ID,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private
382733553,Ridgeline,2018,Y,2024-05-02,10,2020-08-31,2024-05-01,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,COMPUTER SCIENCE,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382733556,Ridgeline,2019,N,,8,2021-01-20,2024-06-30,023465-00,023465-00,023465-00,023465-00,023465-00,021154-00,021154-00,021154-00,,,OGDEN-WEBER TECHNICAL COLLEGE,OGDEN-WEBER TECHNICAL COLLEGE,OGDEN-WEBER TECHNICAL COLLEGE,OGDEN-WEBER TECHNICAL COLLEGE,OGDEN-WEBER TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,,,2-year,2-year,2-year,2-year,2-year,2-year,2-year,2-year,,,Public,Public,Public,Public,Public,Public,Public,Public,,
382733562,Mountain Crest,2016,Y,2023-12-16,16,2018-08-20,2023-12-16,004027-00,004027-00,004027-00,004027-00,004027-00,004027-00,004027-00,004027-00,004027-00,004027-00,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,DIGITAL CINEMA PRODUCTION,DIGITAL CINEMA,DANCE,,,,BACHELOR OF SCIENCE,CERTIFICATE OF PROFICIENCY,ASSOCIATE IN SCIENCE,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382733568,Ridgeline,2019,Y,2020-09-28,10,2019-07-01,2024-05-01,021154-00,021154-00,003677-00,004027-00,003677-00,003677-00,003677-00,003677-00,021154-00,021154-00,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,UTAH STATE UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,COSMETOLOGY/BARBERING,,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,2-year,2-year,4-year,4-year,4-year,4-year,4-year,4-year,2-year,2-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
